"layer","layer_role","x","y","visual_label","behavior","parameter","modifiers","purpose","usage_notes"
"6","Dynamic mixed Teams/Windows layer","0","1","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"6","Dynamic mixed Teams/Windows layer","1","1","Ctrl+7","Key Press","7","L Ctrl","Evolved (selected): Sends L Ctrl+7.","Sends L Ctrl+7."
"6","Dynamic mixed Teams/Windows layer","2","1","Ctrl+Shift+U","Key Press","U","L Ctrl,L Shift","Evolved (selected): Sends L Ctrl+L Shift+U.","Sends L Ctrl+L Shift+U."
"6","Dynamic mixed Teams/Windows layer","3","1","Ctrl+K","Key Press","K","L Ctrl","Evolved (selected): Sends L Ctrl+K.","Sends L Ctrl+K."
"6","Dynamic mixed Teams/Windows layer","4","1","Ctrl+Shift+D","Key Press","D","L Ctrl,L Shift","Evolved (selected): Sends L Ctrl+L Shift+D.","Sends L Ctrl+L Shift+D."
"6","Dynamic mixed Teams/Windows layer","5","1","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"6","Dynamic mixed Teams/Windows layer","7","1","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"6","Dynamic mixed Teams/Windows layer","8","1","Win+Ctrl+Left","Key Press","LeftArrow","L GUI,L Ctrl","Evolved (selected): Sends L GUI+L Ctrl+LeftArrow.","Sends L GUI+L Ctrl+LeftArrow."
"6","Dynamic mixed Teams/Windows layer","9","1","Alt+Left","Key Press","LeftArrow","L Alt","Evolved (selected): Sends L Alt+LeftArrow.","Sends L Alt+LeftArrow."
"6","Dynamic mixed Teams/Windows layer","10","1","Ctrl+5","Key Press","5","L Ctrl","Evolved (selected): Sends L Ctrl+5.","Sends L Ctrl+5."
"6","Dynamic mixed Teams/Windows layer","11","1","Win+P","Key Press","P","L GUI","Evolved (selected): Sends L GUI+P.","Sends L GUI+P."
"6","Dynamic mixed Teams/Windows layer","12","1","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"6","Dynamic mixed Teams/Windows layer","0","2","coach_base","coach_base","","","Evolved (selected): coach_base",""
"6","Dynamic mixed Teams/Windows layer","1","2","Ctrl+T","Key Press","T","L Ctrl","Evolved (selected): Sends L Ctrl+T.","Sends L Ctrl+T."
"6","Dynamic mixed Teams/Windows layer","2","2","grave accent","Key Press","`","","Evolved (selected): Sends `.","Sends `."
"6","Dynamic mixed Teams/Windows layer","3","2","f13","Key Press","F13","","Evolved (selected): Sends F13.","Sends F13."
"6","Dynamic mixed Teams/Windows layer","4","2","Ctrl+Shift+L","Key Press","L","L Ctrl,L Shift","Evolved (selected): Sends L Ctrl+L Shift+L.","Sends L Ctrl+L Shift+L."
"6","Dynamic mixed Teams/Windows layer","5","2","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"6","Dynamic mixed Teams/Windows layer","7","2","Win+I","Key Press","I","L GUI","Evolved (selected): Sends L GUI+I.","Sends L GUI+I."
"6","Dynamic mixed Teams/Windows layer","8","2","Ctrl+6","Key Press","6","L Ctrl","Evolved (selected): Sends L Ctrl+6.","Sends L Ctrl+6."
"6","Dynamic mixed Teams/Windows layer","9","2","f22","Key Press","F22","","Evolved (selected): Sends F22.","Sends F22."
"6","Dynamic mixed Teams/Windows layer","10","2","f18","Key Press","F18","","Evolved (selected): Sends F18.","Sends F18."
"6","Dynamic mixed Teams/Windows layer","11","2","f11","Key Press","F11","","Evolved (selected): Sends F11.","Sends F11."
"6","Dynamic mixed Teams/Windows layer","12","2","Ctrl+3","Key Press","3","L Ctrl","Evolved (selected): Sends L Ctrl+3.","Sends L Ctrl+3."
"6","Dynamic mixed Teams/Windows layer","0","3","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"6","Dynamic mixed Teams/Windows layer","1","3","Ctrl+I","Key Press","I","L Ctrl","Evolved (selected): Sends L Ctrl+I.","Sends L Ctrl+I."
"6","Dynamic mixed Teams/Windows layer","2","3","Ctrl+Shift+S","Key Press","S","L Ctrl,L Shift","Evolved (selected): Sends L Ctrl+L Shift+S.","Sends L Ctrl+L Shift+S."
"6","Dynamic mixed Teams/Windows layer","3","3","Ctrl+Shift+B","Key Press","B","L Ctrl,L Shift","Evolved (selected): Sends L Ctrl+L Shift+B.","Sends L Ctrl+L Shift+B."
"6","Dynamic mixed Teams/Windows layer","4","3","Win+Ctrl+D","Key Press","D","L GUI,L Ctrl","Evolved (selected): Sends L GUI+L Ctrl+D.","Sends L GUI+L Ctrl+D."
"6","Dynamic mixed Teams/Windows layer","5","3","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"6","Dynamic mixed Teams/Windows layer","7","3","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"6","Dynamic mixed Teams/Windows layer","8","3","Win+Ctrl+Right","Key Press","RightArrow","L GUI,L Ctrl","Evolved (selected): Sends L GUI+L Ctrl+RightArrow.","Sends L GUI+L Ctrl+RightArrow."
"6","Dynamic mixed Teams/Windows layer","9","3","Win+L","Key Press","L","L GUI","Evolved (selected): Sends L GUI+L.","Sends L GUI+L."
"6","Dynamic mixed Teams/Windows layer","10","3","Ctrl+U","Key Press","U","L Ctrl","Evolved (selected): Sends L Ctrl+U.","Sends L Ctrl+U."
"6","Dynamic mixed Teams/Windows layer","11","3","Ctrl+Shift+F6","Key Press","F6","L Ctrl,L Shift","Evolved (selected): Sends L Ctrl+L Shift+F6.","Sends L Ctrl+L Shift+F6."
"6","Dynamic mixed Teams/Windows layer","12","3","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"6","Dynamic mixed Teams/Windows layer","3","4","Win+Ctrl+F4","Key Press","F4","L GUI,L Ctrl","Evolved (selected): Sends L GUI+L Ctrl+F4.","Sends L GUI+L Ctrl+F4."
"6","Dynamic mixed Teams/Windows layer","4","4","Ctrl+.","Key Press",">","L Ctrl","Evolved (selected): Sends L Ctrl+>.","Sends L Ctrl+>."
"6","Dynamic mixed Teams/Windows layer","5","4","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"6","Dynamic mixed Teams/Windows layer","7","4","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"6","Dynamic mixed Teams/Windows layer","8","4","Win+A","Key Press","A","L GUI","Evolved (selected): Sends L GUI+A.","Sends L GUI+A."
"6","Dynamic mixed Teams/Windows layer","4","5","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"6","Dynamic mixed Teams/Windows layer","5","5","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"6","Dynamic mixed Teams/Windows layer","7","5","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","0","0","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","1","0","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","2","0","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","3","0","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","4","0","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","5","0","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","7","0","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","8","0","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","9","0","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","10","0","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","11","0","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","12","0","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","0","1","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","1","1","9 PU","Key Press","9 and PageUp","","RPG/game movement or menu navigation.","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","2","1","↑","Key Press","UpArrow","","RPG/game movement or menu navigation.","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","3","1","3 PD","Key Press","3 and PageDn","","RPG/game movement or menu navigation.","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","4","1","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","5","1","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","7","1","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","8","1","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","9","1","3 PD","Key Press","3 and PageDn","","RPG/game movement or menu navigation. Right-hand column-mirror of left x3 (reversed cluster).","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","10","1","↑","Key Press","UpArrow","","RPG/game movement or menu navigation. Right-hand column-mirror of left x2.","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","11","1","9 PU","Key Press","9 and PageUp","","RPG/game movement or menu navigation. Right-hand column-mirror of left x1.","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","12","1","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","0","2","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","1","2","←","Key Press","LeftArrow","","RPG/game movement or menu navigation.","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","2","2","↓","Key Press","DownArrow","","RPG/game movement or menu navigation.","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","3","2","→","Key Press","RightArrow","","RPG/game movement or menu navigation.","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","4","2","Z","Key Press","Z","","RPG/game action, cancel, menu, dash, pause, or confirm key.","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","5","2","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","7","2","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","8","2","Z","Key Press","Z","","RPG/game action, cancel, menu, dash, pause, or confirm key. Right-hand column-mirror of left x4 (outer column).","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","9","2","←","Key Press","LeftArrow","","RPG/game movement: left arrow on left column of right-hand cluster (x9).","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","10","2","↓","Key Press","DownArrow","","RPG/game movement or menu navigation. Right-hand column-mirror of left x2.","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","11","2","→","Key Press","RightArrow","","RPG/game movement: right arrow on right column of right-hand cluster (x11).","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","12","2","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","0","3","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","1","3","X","Key Press","X","","RPG/game action, cancel, menu, dash, pause, or confirm key.","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","2","3","C","Key Press","C","","RPG/game action, cancel, menu, dash, pause, or confirm key.","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","3","3","Shft","Key Press","LeftShift","","RPG/game action, cancel, menu, dash, pause, or confirm key.","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","4","3","Esc","Key Press","Escape","","RPG/game action, cancel, menu, dash, pause, or confirm key.","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","5","3","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","7","3","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","8","3","Esc","Key Press","Escape","","RPG/game action, cancel, menu, dash, pause, or confirm key. Right-hand column-mirror of left x4 (outer column).","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","9","3","Shft","Key Press","LeftShift","","RPG/game action, cancel, menu, dash, pause, or confirm key. Right-hand column-mirror of left x3.","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","10","3","C","Key Press","C","","RPG/game action, cancel, menu, dash, pause, or confirm key. Right-hand column-mirror of left x2.","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","11","3","X","Key Press","X","","RPG/game action, cancel, menu, dash, pause, or confirm key. Right-hand column-mirror of left x1.","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","12","3","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"7","RPG/Game layer","3","4","Exit Base","coach_base","","","Left-thumb exit from locked game layer to base. Must use coach_base (not plain To Layer) so the beacon listener clears lockedLayer 7.","Coach beacon: to layer 0 + clear lock (Ctrl+Alt+Shift+F22). Same macro as mouse-layer Base exits."
"7","RPG/Game layer","4","4","␣","Key Press","Spacebar","","RPG/game action, cancel, menu, dash, pause, or confirm key.","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","5","4","Exit Base","coach_base","","","Left support-thumb exit from locked game layer to base.","Coach beacon: to layer 0 + clear lock (Ctrl+Alt+Shift+F22)."
"7","RPG/Game layer","7","4","Exit Base","coach_base","","","Right-thumb exit from locked game layer to base.","Coach beacon: to layer 0 + clear lock (Ctrl+Alt+Shift+F22)."
"7","RPG/Game layer","8","4","Exit Base","coach_base","","","Second right-thumb exit from locked game layer to base.","Coach beacon: to layer 0 + clear lock (Ctrl+Alt+Shift+F22)."
"7","RPG/Game layer","4","5","Click","Mouse Key Press","default_transform","","Mouse button binding: select:MB1.","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","5","5","Right Click","Mouse Key Press","default_transform","","Mouse button binding: select:MB2.","Use for RPG/game play; exit keys return to base layer."
"7","RPG/Game layer","7","5","Ret","Key Press","Return Enter","","RPG/game action, cancel, menu, dash, pause, or confirm key.","Use for RPG/game play; exit keys return to base layer."
"8","Dynamic mixed Windows/Excel layer","0","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","1","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","2","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","3","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","4","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","5","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","7","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","8","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","9","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","10","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","11","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","12","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","0","1","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","1","1","Win+4","Key Press","4","L GUI","Evolved (selected): Sends L GUI+4.","Sends L GUI+4."
"8","Dynamic mixed Windows/Excel layer","2","1","Win+;","Key Press",":","L GUI","Evolved (selected): Sends L GUI+:.","Sends L GUI+:."
"8","Dynamic mixed Windows/Excel layer","3","1","Ctrl+-","Key Press","_","L Ctrl","Evolved (selected): Sends L Ctrl+_.","Sends L Ctrl+_."
"8","Dynamic mixed Windows/Excel layer","4","1","Ctrl+End","Key Press","End","L Ctrl","Evolved (selected): Sends L Ctrl+End.","Sends L Ctrl+End."
"8","Dynamic mixed Windows/Excel layer","5","1","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","7","1","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","8","1","Ctrl+Down","Key Press","DownArrow","L Ctrl","Evolved (selected): Sends L Ctrl+DownArrow.","Sends L Ctrl+DownArrow."
"8","Dynamic mixed Windows/Excel layer","9","1","Ctrl+Page Up","Key Press","PageUp","L Ctrl","Evolved (selected): Sends L Ctrl+PageUp.","Sends L Ctrl+PageUp."
"8","Dynamic mixed Windows/Excel layer","10","1","Win+R","Key Press","R","L GUI","Evolved (selected): Sends L GUI+R.","Sends L GUI+R."
"8","Dynamic mixed Windows/Excel layer","11","1","Win+.","Key Press",">","L GUI","Evolved (selected): Sends L GUI+>.","Sends L GUI+>."
"8","Dynamic mixed Windows/Excel layer","12","1","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","0","2","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","1","2","Ctrl+Shift+Left","Key Press","LeftArrow","L Ctrl,L Shift","Evolved (selected): Sends L Ctrl+L Shift+LeftArrow.","Sends L Ctrl+L Shift+LeftArrow."
"8","Dynamic mixed Windows/Excel layer","2","2","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","3","2","Ctrl+F","Key Press","F","L Ctrl","Evolved (selected): Sends L Ctrl+F.","Sends L Ctrl+F."
"8","Dynamic mixed Windows/Excel layer","4","2","Ctrl+Shift+P","Key Press","P","L Ctrl,L Shift","Evolved (selected): Sends L Ctrl+L Shift+P.","Sends L Ctrl+L Shift+P."
"8","Dynamic mixed Windows/Excel layer","5","2","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","7","2","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","8","2","Ctrl+/","Key Press","?","L Ctrl","Evolved (selected): Sends L Ctrl+?.","Sends L Ctrl+?."
"8","Dynamic mixed Windows/Excel layer","9","2","F12","Key Press","F12","","Evolved (selected): Sends F12.","Sends F12."
"8","Dynamic mixed Windows/Excel layer","10","2","Ctrl+W","Key Press","W","L Ctrl","Evolved (selected): Sends L Ctrl+W.","Sends L Ctrl+W."
"8","Dynamic mixed Windows/Excel layer","11","2","Ctrl+Tab","Key Press","Tab","L Ctrl","Evolved (selected): Sends L Ctrl+Tab.","Sends L Ctrl+Tab."
"8","Dynamic mixed Windows/Excel layer","12","2","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","0","3","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","1","3","Win+5","Key Press","5","L GUI","Evolved (selected): Sends L GUI+5.","Sends L GUI+5."
"8","Dynamic mixed Windows/Excel layer","2","3","Shift+Space","Key Press","Space","L Shift","Evolved (selected): Sends L Shift+Space.","Sends L Shift+Space."
"8","Dynamic mixed Windows/Excel layer","3","3","Ctrl+Home","Key Press","Home","L Ctrl","Evolved (selected): Sends L Ctrl+Home.","Sends L Ctrl+Home."
"8","Dynamic mixed Windows/Excel layer","4","3","Ctrl+Up","Key Press","UpArrow","L Ctrl","Evolved (selected): Sends L Ctrl+UpArrow.","Sends L Ctrl+UpArrow."
"8","Dynamic mixed Windows/Excel layer","5","3","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","7","3","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","8","3","Ctrl+Page Down","Key Press","PageDown","L Ctrl","Evolved (selected): Sends L Ctrl+PageDown.","Sends L Ctrl+PageDown."
"8","Dynamic mixed Windows/Excel layer","9","3","Ctrl+L","Key Press","L","L Ctrl","Evolved (selected): Sends L Ctrl+L.","Sends L Ctrl+L."
"8","Dynamic mixed Windows/Excel layer","10","3","Win+X","Key Press","X","L GUI","Evolved (selected): Sends L GUI+X.","Sends L GUI+X."
"8","Dynamic mixed Windows/Excel layer","11","3","Ctrl+Shift+Esc","Key Press","Escape","L Ctrl,L Shift","Evolved (selected): Sends L Ctrl+L Shift+Escape.","Sends L Ctrl+L Shift+Escape."
"8","Dynamic mixed Windows/Excel layer","12","3","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","3","4","Win+N","Key Press","N","L GUI","Evolved (selected): Sends L GUI+N.","Sends L GUI+N."
"8","Dynamic mixed Windows/Excel layer","4","4","Win+T","Key Press","T","L GUI","Evolved (selected): Sends L GUI+T.","Sends L GUI+T."
"8","Dynamic mixed Windows/Excel layer","5","4","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","7","4","coach_travel_off","coach_travel_off","","","Evolved (selected): coach_travel_off",""
"8","Dynamic mixed Windows/Excel layer","8","4","Win+B","Key Press","B","L GUI","Evolved (selected): Sends L GUI+B.","Sends L GUI+B."
"8","Dynamic mixed Windows/Excel layer","4","5","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","5","5","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Dynamic mixed Windows/Excel layer","7","5","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","0","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","1","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","2","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","3","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","4","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
